,latitude,longitude
183,51.4863767,-0.1140197
184,51.4678473,-0.1197693
185,51.4883454,-0.1149794
186,51.4703269,-0.0615237
187,51.454543,-0.096106
188,51.4544432,-0.0971609
189,51.453236,-0.101417
190,51.4567804,-0.0709262
191,51.4523181,-0.0831473
192,51.4931073,-0.1156994
193,51.4985135,-0.0997779
194,51.4755221,-0.1319576
195,51.4525378,-0.0746432
196,51.4989996,-0.0987058
197,51.4539291,-0.0701082
198,51.4745905,-0.1326391
199,51.4646345,-0.0545831
200,51.4523472,-0.0712544
201,51.4745889,-0.1341549
202,51.4526265,-0.1166382
203,51.4478219,-0.0920575
204,51.4743014,-0.1370717
205,51.4473138,-0.0839899
206,51.4594318,-0.1299902
207,51.476625,-0.1383488
208,51.4663943,-0.1369042
209,51.4739799,-0.1394068
210,51.4893942,-0.1332167
211,51.4515645,-0.1221397
212,51.4499806,-0.1187476
213,51.4583268,-0.1323098
214,51.4646308,-0.1379154
215,51.4621585,-0.1363281
216,51.469437,0.0271852
217,51.4740859,0.0219513
218,51.4724807,0.0222116
219,51.4706691,0.0230624
220,51.4704813,0.0192978
221,51.4709987,0.03048
222,51.4854971,0.0105271
223,51.4865336,0.009867
224,51.4865137,0.0086978
225,51.4850155,0.0070952
226,51.4853285,0.0061987
227,51.4865677,0.0057229
228,51.4805422,0.0693893
229,51.4836159,0.002583965
230,51.4795397,0.071677
231,51.4844343,0.0735696
232,51.457751,0.0568542
233,51.5117644,0.0308541
234,51.4789369,-0.011404
235,51.4763733,-0.0107982
236,51.4779998,-0.0113007
237,51.4761699,-0.0115675
238,51.5126254,0.0252717
239,51.4623,-0.0016465
240,51.5067533,0.0691052
241,51.4522154,0.0576154
242,51.5153823,0.0250465
243,51.4596738,-0.0060367
244,51.446708,0.0175553
245,51.4423606,0.019269
246,51.5252969,0.038203
247,51.4412932,0.0166376
248,51.439868,0.0251279
249,51.4414439,0.0585316
250,51.5256722,0.056322
251,51.5255661,0.0578769
252,51.4598172,0.10005
253,51.4426506,-0.0044906
254,51.4501429,0.0939333
255,51.53186,0.0486178
256,51.4591867,-0.0342009
257,51.5314745,0.0557374
258,51.5322464,0.0515617
259,51.4699518,-0.0423197
260,51.4313396,0.0242617
261,51.4683233,0.1171139
262,51.4048735,-0.0348818
263,51.4016404,-0.0389267
264,51.406117,-0.0372421
265,51.4052305,-0.0331824
266,51.4058162,-0.0273628
267,51.4264848,-0.0500903
268,51.4075775,-0.0235172
269,51.4006009,-0.031107
270,51.3997915,-0.0295786
271,51.4074814,-0.0440545
272,51.4075817,-0.0258418
273,51.3945517,-0.0099912
274,51.3916966,-0.0081459
275,51.4037305,0.0076678
276,51.4272771,-0.052315
277,51.3979861,0.007984
278,51.4189981,-0.0677425
279,51.4283202,-0.0555772
280,51.4129946,0.0158724
281,51.4038907,0.0165818
282,51.4362068,-0.0175487
283,51.4074876,-0.0797714
284,51.4015401,0.0183475
285,51.4094167,-0.0817036
286,51.3831878,0.0046056
287,51.4403961,-0.0210934
288,51.4403023,-0.0422436
289,51.4133076,-0.0848196
290,51.3759503,-0.0055102
291,51.3735834,-0.0128117
292,51.3847956,0.0136296
293,51.4178045,-0.0848223
294,51.419137,-0.0844061
295,51.4420935,-0.0456122
296,51.3816555,0.011133
297,51.3809029,-0.0708823
298,51.443374,-0.0415139
299,51.4432867,-0.0427437
300,51.4186218,-0.0886674
301,51.4218622,-0.0871804
302,51.4448798,-0.042287
303,51.4440733,-0.049752
304,51.3731505,0.0010335
305,51.421272,-0.0895926
306,51.4432553,-0.0570747
307,51.4462079,-0.0462785
308,51.4468671,-0.0428209
309,51.3696525,-0.0042898
310,51.3734772,-0.0699301
311,51.4466853,-0.0540509
312,51.434204,-0.0852004
313,51.4038253,-0.1005999
314,51.4342237,-0.0864195
315,51.380444,-0.0878619
316,51.4331029,-0.0893725
317,51.3658999,0.0011354
318,51.4346754,-0.0903888
319,51.3778273,-0.0906404
320,51.3996224,0.0454706
321,51.4376507,-0.0894603
322,51.4030295,-0.1080975
323,51.4127296,0.0472422
324,51.3962118,-0.1074704
325,51.4387477,-0.0914247
326,51.4282887,-0.102429
327,51.4426196,0.0967139
328,51.4466057,0.1021062
329,51.4407955,0.095623
330,51.4210553,0.0642558
331,51.419293,0.065618
332,51.4173296,0.0561039
333,51.4590267,0.1308709
334,51.4721433,0.1326393
335,51.4542959,0.1299375
336,51.41769813,0.069478223
337,51.4143391,0.0529084
338,51.5128457,-0.097873
339,51.5124597,-0.0985923
340,51.5118966,-0.1004748
341,51.5171046,-0.0944496
342,51.5142163,-0.1003239
343,51.3562269,0.104996
344,51.3945013,0.1048656
345,51.3662443,0.0591737
346,51.3848494,0.0775955
347,51.3667796,0.0741957
348,51.3904187,0.0845564
349,51.3625024,0.0951498
350,51.3119589,0.0294857
351,51.3615705,0.0819331
352,51.3108842,0.0359185
353,51.3707392,0.0950923
354,51.3967916,0.0972453
355,51.3574557,0.1077749
356,51.3664873,0.0826577
357,51.4115876,0.075348
358,51.3849873,0.0590509
359,51.30989625,0.037156701
360,51.3758709,0.0909152
361,51.343012,0.1298719
362,51.4219996,0.1102085
363,51.4312231,0.1218547
364,51.3988732,0.1695857
365,51.4334208,0.1216432
366,51.4003719,0.1746023
367,51.4384925,0.1246669
368,51.4008021,0.1819662
369,51.3472614,-0.0747367
370,51.4684865,0.1418277
371,51.470576,0.1480035
372,51.4666394,0.144939
373,51.4800371,0.1670412
374,51.4659702,0.1456275
375,51.5342075,0.0864273
376,51.4653058,0.1573303
377,51.4717556,0.1709092
378,51.4571894,0.1419314
379,51.5254148,0.1796761
380,51.4538884,0.1429162
381,51.4779195,0.1871588
382,51.450632,0.1434545
383,51.5182796,0.1919479
384,51.5417544,0.1651411
385,51.504326,0.1997486
386,51.5451516,0.1618409
387,51.5197253,0.1973508
388,51.5543587,0.126502
389,51.5498694,0.1528314
390,51.5465179,0.1643143
391,51.4431294,0.142151
392,51.4428568,0.1408285
393,51.553458,0.0789987
394,51.4424201,0.1513876
395,51.5612678,0.0998877
396,51.5526187,0.0615216
397,51.5618227,0.1040541
398,51.5626147,0.1047629
399,51.5605774,0.0829585
400,51.5578857,0.0716145
401,51.55032554,0.050290693
402,51.5640324,0.0971582
403,51.5518397,0.0513039
404,51.5535311,0.0549408
405,51.5597638,0.0702691
406,51.566084,0.1106285
407,53.5784774,-1.7736737
408,53.3338221,-1.4854938
409,50.8258509,-0.1216973
410,51.7953572,-4.0880571
411,52.6813431,0.1224813
412,51.5823797,-0.7091266
413,53.445156,-2.251406
414,51.6715081,-0.6016772
415,51.5814441,-3.0088171
416,52.9507732,-0.9536054
417,52.4141229,-1.7796124
418,55.8227685,-4.2996932
419,56.197377,-3.1739536
420,54.0019157,-1.569107
421,55.8063357,-4.3156722
422,53.6132034,-2.1070532
423,52.936692,-1.1268563
424,51.2551238,-1.1196103
425,53.2020145,-2.3565243
426,53.3954323,-3.0617902
427,51.0721131,-0.3310263
428,52.4556416,-1.1989551
429,51.2763015,-1.0652382
430,51.7599967,-3.3547375
431,51.3513292,-1.1389777
432,53.9614906,-2.0196706
433,52.2173798,0.1276108
434,52.3183729,-1.5743515
435,51.4644209,-2.1388193
436,52.3986322,-0.7902664
437,53.4351897,-1.3274857
438,51.4723687,-0.3349707
439,53.3684559,-3.0205708
440,51.2509654,-1.174611
441,51.5131875,-0.2092798
442,51.5401196,-0.0852542
443,51.0388805,-0.3454142
444,51.4013697,-0.4589891
445,51.2831292,-2.4719373
446,55.9429282,-3.2763998
447,52.8678938,-1.6331854
448,55.8333372,-4.0887279
449,53.365436,-1.501389
450,51.7174516,0.5875529
451,53.2445178,-0.5479583
452,53.1983243,-2.7411735
453,53.3446343,-2.2109346
454,51.1425816,0.2696175
455,51.8715213,0.3632475
456,50.7492334,-2.3005339
457,51.3324183,0.7055474
458,53.5572719,-2.5953448
459,53.392726,-2.2389771
460,51.6211384,0.074882
461,53.4942215,-3.0152686
462,53.1760139,-1.3946223
463,53.7923439,-1.3758785
464,50.7268121,-1.7916326
465,51.4276917,-0.1050335
466,51.1465187,-2.7180952
467,52.8194092,1.376649
468,51.3405069,-0.279852673
469,53.4013289,-2.9754227
470,53.187781,-3.0567873
471,50.9433108,-1.1819709
472,51.6465208,-0.4208791
473,52.0692926,1.2667692
474,51.7116969,-0.4567591
475,55.8736513,-4.3169908
476,51.4735037,-0.24929
477,54.9909884,-1.6001533
478,53.390879,-1.4961448
479,51.615874,-2.9649069
480,51.3110053,-0.1685447
481,51.229025,-0.2050906
482,50.8209771,-0.4311316
483,51.4409116,-0.0906726
484,51.4396894,-0.0918172
485,51.4478001,-0.1166115
486,51.445499,-0.118503
487,51.4485009,-0.1228842
488,51.4326585,-0.1038655
489,51.4306969,-0.1018017
490,53.4807036,-2.2443991
491,53.4841696,-2.2621989
492,53.4866512,-2.2585091
493,53.4777603,-2.2507104
494,53.4789549,-2.2467999
495,53.4801881,-2.2459331
496,53.4870774,-2.2543581
497,53.4861886,-2.2563211
498,53.4779599,-2.244592
499,53.4797231,-2.2438336
500,53.4797808,-2.2429322
501,53.4772855,-2.2367555
502,53.475062,-2.2715604
503,53.4750043,-2.2357936
504,53.4666512,-2.2577062
505,53.4897352,-2.2570631
506,53.4852366,-2.2374753
507,53.477265,-2.2751304
508,53.4795224,-2.23279
509,53.481293,-2.23286
510,53.4769153,-2.2319598
511,53.4820278,-2.2755527
512,53.4773144,-2.2771046
513,53.4819942,-2.2823187
514,53.4837358,-2.2233474
515,53.4578635,-2.2650503
516,53.4829161,-2.2194704
517,53.458465,-2.2694067
518,53.4831764,-2.2899623
519,53.4616024,-2.278946
520,53.4569356,-2.2665511
521,53.4571388,-2.2681638
522,53.4646746,-2.2227372
523,53.5009618,-2.2452695
524,53.474997,-2.294236
525,53.4645554,-2.2207036
526,53.4553176,-2.2700041
527,53.4758131,-2.2957426
528,53.4757014,-2.2974947
529,53.4629749,-2.2173496
530,53.4972625,-2.2872886
531,53.4618206,-2.2144668
532,53.4533446,-2.2841322
533,53.4862,-2.3046659
534,53.4815902,-2.3076165
535,53.455668,-2.2966471
536,53.5109619,-2.2373027
537,53.4438764,-2.2700675
538,53.4517065,-2.2120773
539,53.4550708,-2.3017932
540,53.4873723,-2.313566
541,53.4965385,-2.3078159
542,53.4429388,-2.2785077
543,53.4635442,-2.1946841
544,53.44142448,-2.275364479
545,53.4422728,-2.2182378
546,53.5146508,-2.2164673
547,53.4515483,-2.3118271
548,53.4505935,-2.3131299
549,53.5222253,-2.2413629
550,53.5232768,-2.2755955
551,53.4505837,-2.3196649
552,53.4314722,-2.2362146
553,53.5107006,-2.3123352
554,53.5081329,-2.1921608
555,53.5091229,-2.1913812
556,53.5073095,-2.1887025
557,53.5225902,-2.2893775
558,53.524073,-2.2842571
559,53.4972944,-2.1771744
560,53.5246792,-2.2831919
561,53.4286764,-2.2379781
562,53.4307035,-2.2246364
563,51.4682771,-0.0709427
564,51.4476936,0.1965899
565,51.447123,0.2022951
566,51.44675,0.202047
567,51.4490368,0.2080737
568,51.4462807,0.207137
569,51.4967229,0.2265544
570,51.4447744,0.262884
571,51.449465,0.2731782
572,51.4993707,0.2623755
573,51.4391631,0.2701772
574,51.4473252,0.2763965
575,51.4767395,0.2811582
576,51.42956,-0.1021222
577,51.3112578,0.1891546
578,51.3416854,-0.0790912
579,51.3391362,-0.0843234
580,51.3678205,-0.1208094
581,51.4077647,-0.1297003
582,51.3837253,-0.1386251
583,51.3725219,-0.100617
584,51.3566134,-0.1178642
585,51.3373184,-0.1248136
586,51.3480977,-0.0923217
587,51.3845702,-0.1278874
588,51.3464344,-0.0846533
589,51.3413908,-0.1124143
590,51.3316383,-0.1132599
591,51.3420042,-0.1231897
592,51.3584807,-0.1431952
593,51.3619689,-0.1503525
594,51.3656376,-0.1572185
595,51.3739477,-0.1594643
596,51.3642486,-0.1614942
597,51.3638519,-0.1665953
598,51.3533707,-0.1622744
599,51.3311279,-0.1229588
600,51.364064,-0.1709539
601,51.3957228,-0.1603796
602,51.3256578,-0.1004752
603,51.32736238,-0.125436185
604,51.4165885,-0.1253134
605,51.4188751,-0.1282832
606,51.4088593,-0.1562256
607,51.409663,-0.1553192
608,51.4001629,-0.1693848
609,51.4202344,-0.1285702
610,51.4079184,-0.1615837
611,51.4192242,-0.1355177
612,51.423424,-0.1283228
613,51.4227992,-0.1324497
614,51.3669631,-0.189762
615,51.4243062,-0.1254551
616,51.319836,-0.1361352
617,51.4225593,-0.137137
618,51.369961,-0.1945789
619,54.8940821,-2.9803144
620,54.8799477,-2.9641794
621,54.8887421,-2.9509666
622,54.8871854,-2.9490666
623,54.8931138,-2.932722
624,54.9101471,-2.9430639
625,54.9126835,-2.9412861
626,54.8823354,-2.8357077
627,54.8818633,-2.8327946
628,54.6661575,-3.3555811
629,54.6601739,-3.3697685
630,54.7107476,-3.4898472
631,54.7099275,-3.4894752
632,54.6631502,-2.7617315
633,54.6643297,-2.7515636
634,54.6553411,-2.7559435
635,54.6333773,-3.5483222
636,55.0691626,-3.607688
637,55.0739483,-3.6012076
638,55.070062,-3.6133811
639,54.6416986,-2.6560385
640,54.5319629,-3.5751888
641,54.5321594,-2.6781903
642,54.4273272,-2.9635081
643,54.4237135,-2.9790705
644,51.5092573,0.282177
645,51.5085857,0.2846782
646,51.5102146,0.2842144
647,51.4770178,0.2972736
648,51.5532756,0.2063657
649,51.5178091,0.2835277
650,51.4502846,0.2892815
651,51.492235,0.3105001
652,51.5531495,0.2506043
653,51.5597488,0.2305418
654,51.5556178,0.2466291
655,51.555463,0.2490738
656,51.5567756,0.2533079
657,51.5684315,0.2078518
658,51.5683453,0.2190887
659,51.5691972,0.2192105
660,51.3078587,-0.0467594
661,51.2679867,0.0719041
662,51.2668088,0.0702951
663,51.2601843,0.0619566
664,51.2590905,-0.002361
665,51.3055562,-0.0684053
666,51.2475013,-0.0001709
667,51.2831374,-0.0782654
668,51.2934285,-0.0900131
669,51.2935886,-0.0924705
670,51.2849422,-0.0901931
671,51.2913189,-0.0958243
672,51.3079706,-0.1205889
673,51.2776149,0.1756936
674,53.505944,-2.1354141
675,51.5286687,-0.4744369
676,53.364044,-1.4071537
677,52.1819655,0.2181352
678,51.2974813,-0.7705096
679,50.7467688,-3.4309032
680,51.3476481,-0.782703
681,51.379472,-0.2429409
682,52.0646596,-0.7250868
683,51.3999024,-0.6612574
684,51.3766514,-2.1332947
685,51.0453141,-0.8991419
686,53.0228518,-1.480984
687,50.8187779,-0.4235499
688,52.3901261,-1.5186907
689,52.463113,-1.5336208
690,51.6486432,-0.1990853
691,51.5862116,-0.0274813
692,52.7425502,-3.8858629
693,52.6512828,-0.4810666
694,55.5992229,-4.4507603
695,52.0612314,-2.7419656
696,51.0714115,-0.3253563
697,55.9866277,-3.3916217
698,53.1241173,-0.811709
699,50.986971,-0.8617543
700,51.4706253,-0.9681281
701,54.506593,-6.0520165
702,52.6245618,1.2685446
703,53.4247309,-2.1034795
704,52.5855089,-2.0963948
705,51.592664,-0.2086953
706,51.8439452,-2.2101093
707,51.8174978,-0.3685399
708,50.7827069,-1.9816999
709,55.9162768,-3.2850439
710,53.6942921,-1.7877111
711,51.0859304,-0.7381558
712,53.8493684,-1.7623054
713,50.8287263,-0.1395023
714,53.4158228,-3.0390838
715,52.2829752,-1.9426836
716,51.4879309,-0.3076701
717,52.2456272,0.7115197
718,53.6779752,-0.4412057
719,57.7235706,-3.2803309
720,51.4259861,-0.1338013
721,51.1515298,-2.7142941
722,54.9773371,-1.6101955
723,51.7575594,-1.2593919
724,51.4932084,-0.1436047
725,51.3469754,0.7300704
726,50.8325714,-0.7764102
727,51.6974824,-2.2196858
728,52.5760343,-0.3499877
729,52.2728302,0.1984104
730,52.3454765,-1.5676212
731,52.5076378,-2.1044837
732,50.1713198,-5.1183341
733,53.3300682,-1.5159052
734,51.5909574,-0.3886017
735,51.1124566,-0.2123907
736,51.9936979,-1.1904198
737,51.4007711,-1.0598714
738,50.3503296,-3.5780673
739,52.9089828,-1.1728995
740,51.5600418,-0.0783293
741,53.7218693,-1.3572663
742,51.5183888,-0.319031
743,51.7592997,-1.1916078
744,53.6861797,-2.6097477
745,53.7447162,-2.7359108
746,53.9929563,-1.5509716
747,52.3867074,-1.5053623
748,51.3769306,-0.28683
749,51.3875305,-0.3102694
750,51.4005364,-0.301072
751,51.4035208,-0.2964651
752,51.3851947,-0.2929886
753,51.3941031,-0.2952444
754,51.3904822,-0.3079186
755,51.4025044,-0.2948091
756,51.4066489,-0.300903
757,51.4097904,-0.2906061
758,51.4075264,-0.2994107
759,51.4026358,-0.2951715
760,51.3860891,-0.3087786
761,51.4016844,-0.2990023
762,51.3854644,-0.308549
763,51.383507,-0.3218363
764,51.4066047,-0.2966269
765,51.4028117,-0.2961282
766,51.3912138,-0.3031626
767,51.3947354,-0.2831667
768,51.3923372,-0.281517
769,51.3914656,-0.3284783
770,51.3906267,-0.3299043
771,51.4070332,-0.2822466
772,51.3898944,-0.3333285
773,51.3898756,-0.3345677
774,51.3840252,-0.2751544
775,51.3713852,-0.2972251
776,51.4113754,-0.2766418
777,51.3689549,-0.2973708
778,51.4133062,-0.2776908
779,51.3861795,-0.3423786
780,51.4189868,-0.2959793
781,51.4012092,-0.2639058
782,51.4043252,-0.2656636
783,51.4002435,-0.2633367
784,51.4186072,-0.2909019
785,51.3675619,-0.2980403
786,51.4174912,-0.2843022
787,51.4215659,-0.295848
788,51.4205933,-0.3206653
789,51.4235394,-0.2986081
790,51.3637006,-0.2990194
791,51.4002677,-0.3515135
792,51.3990007,-0.3522567
793,51.4053925,-0.2570167
794,51.3990748,-0.2524351
795,51.4175489,-0.2672053
796,51.4022399,-0.2524151
797,51.40034347,-0.355163356
798,51.400485,-0.3562518
799,51.40039343,-0.35680065
800,51.423885,-0.3326628
801,51.4290396,-0.3083297
802,51.4231126,-0.3352727
803,51.3756512,-0.3547411
804,51.3778399,-0.2498574
805,51.4247351,-0.336412
806,51.4270226,-0.3326134
807,51.4012738,-0.2425321
808,51.4019386,-0.3642342
809,51.3710883,-0.3542484
810,51.3598185,-0.3342791
811,51.402277,-0.365286
812,51.3756081,-0.2428007
813,51.35185,-0.3100368
814,51.3796347,-0.2375412
815,51.3797686,-0.2356824
816,51.3700553,-0.3651552
817,51.4615537,-0.1378102
818,51.48793642,-0.136172506
819,51.4602599,-0.1396445
820,51.4658291,-0.14089
821,51.4575111,-0.1358697
822,51.4656172,-0.144541
823,51.4467467,-0.1245794
824,51.4681052,-0.1563312
825,51.4688435,-0.1566107
826,51.4639719,-0.1571724
827,51.4887306,-0.1390896
828,51.4878591,-0.1419783
829,51.4646027,-0.1595512
830,51.4898797,-0.139279
831,51.4655521,-0.1610247
832,51.4908838,-0.1386902
833,51.4709689,-0.1628651
834,51.4632237,-0.1633641
835,51.4463855,-0.1471017
836,51.4487472,-0.153727
837,51.4483325,-0.1531939
838,51.4461223,-0.1492385
839,51.4573106,-0.1629861
840,51.4645621,-0.1664993
841,51.4541747,-0.3177925
842,51.445937,-0.3309604
843,51.4495076,-0.3297364
844,51.455817,-0.2988621
845,51.4446901,-0.3413091
846,51.4425783,-0.3452276
847,51.4570651,-0.2956549
848,51.457664,-0.2944639
849,51.4366295,-0.3499891
850,51.4326599,-0.3503479
851,51.4628202,-0.2968742
852,51.4637401,-0.3026416
853,51.4467137,-0.3592242
854,51.4467682,-0.3599129
855,51.4620366,-0.2764818
856,51.4698002,-0.2877451
857,51.462322,-0.2683838
858,51.4711362,-0.2924177
859,51.4714626,-0.2870493
860,51.4639675,-0.2665599
861,51.4721842,-0.287187
862,51.4696822,-0.3417452
863,51.46385,-0.2640845
864,51.4226116,-0.3712919
865,51.4634045,-0.3553044
866,51.4656682,-0.2666357
867,51.4733158,-0.3340492
868,51.4169799,-0.3704353
869,51.4166657,-0.3704752
870,51.4217021,-0.3750925
871,51.4209933,-0.375204
872,51.4205902,-0.194663
873,52.0473942,-1.8947541
874,51.4598097,-2.6604433
875,52.8361023,0.8526051
876,54.8616275,-1.702225
877,54.6539778,-5.8017969
878,53.6594959,-1.793034
879,52.4056557,-2.0648612
880,51.1917221,-0.8088965
881,50.760307,-2.0806199
882,51.4842042,-0.1835541
883,52.5865605,-1.874041
884,53.8192817,-1.5828742
885,51.6174947,-0.317943
886,53.3234537,-2.9515157
887,53.3451324,-3.1039214
888,51.6381984,-0.1354064
889,53.5300412,-2.2725898
890,51.9937113,-0.7978239
891,53.3794055,-2.862219
892,51.238614,-0.169172
893,56.1170822,-3.7940923
894,51.9879154,-1.0436012
895,51.284044,-0.368049
896,51.9598562,-1.9654774
897,55.178066,-1.5834143
898,53.9049585,-1.3575007
899,53.8620707,-2.1779483
900,53.5639246,-0.663677
901,57.3697547,-2.063501
902,53.8053134,-1.8241453
903,55.9540165,-3.2241527
904,55.89412635,-4.625630396
905,52.6240052,-1.4012296
906,54.5320691,-1.188978
907,52.3245244,-2.0548242
908,53.727586,-0.4515634
909,51.4820496,-0.203121
910,51.537291,-0.173477
911,51.7172924,-0.4525148
912,51.8885129,-0.1501896
913,51.7170531,0.5819559
914,53.4241736,-1.2728349
915,53.5331246,-1.0938023
916,54.2443585,-0.7695408
917,55.0006993,-1.5796521
918,51.9157543,-0.6602009
919,50.8725153,0.0102032
920,51.1029526,0.1135179
921,51.9090922,-0.1970069
922,53.3857956,-2.2596712
923,51.5648883,-0.1323808
924,54.2442781,-1.0511718
925,51.8451979,-2.2122073
926,52.0248457,-0.4920247
927,52.5331267,-1.3696392
928,51.6262318,-0.237963
929,52.9273711,-1.1294983
930,53.448757,-2.6263638
931,50.8533438,-0.9813917
932,51.1280952,-0.0126636
933,52.9603719,-1.1503456
934,51.6874805,-0.3913942
935,53.8449957,-2.9668778
936,50.8403143,-0.133232
937,51.072729,-0.7212858
938,53.7546162,-2.5066956
939,51.6648086,-0.0872631
940,53.7281004,-1.8081433
941,51.3230785,-0.1189359
942,50.8698731,0.5828068
943,54.9469442,-1.4597398
944,53.5811126,-2.4319665
945,51.472637,-0.1989706
946,51.4871526,-0.1876237
947,51.4580138,-0.2220726
948,51.4816529,-0.1977121
949,51.4644691,-0.2227086
950,51.4795435,-0.2115435
951,51.4611981,-0.2164345
952,51.4916773,-0.208202
953,51.4930595,-0.1950438
954,51.4831094,-0.192508
955,51.4902739,-0.1905969
956,51.4582254,-0.1900119
957,51.4929686,-0.1938085
